./blade_send_tone using device at /dev/bladerf0
generating user frequency of 10000.000 Hz
Device /dev/bladerf0 opened successfully
requested 8.000000 Msps, was givin 8.000000 Msps
requested 4.000000 MHz BW, was givin 5.000000 MHz
 radian_rate = 0.007854
 Main Loop Starting.. sending samples..
 Running in debug mode.. 
 PHASE       [ I  ,  Q ]  ( i sample, q sample )
phase=4.303982 [ -0.397148, -0.917755 ]    ( 0xce6, 0x8d5 )
phase=4.311836 [ -0.389928, -0.920845 ]    ( 0xcf5, 0x8cf )
phase=4.319690 [ -0.382683, -0.923880 ]    ( 0xd03, 0x8c9 )
phase=4.327544 [ -0.375416, -0.926857 ]    ( 0xd12, 0x8c3 )
phase=4.335398 [ -0.368125, -0.929776 ]    ( 0xd20, 0x8bd )
phase=4.343252 [ -0.360811, -0.932639 ]    ( 0xd2f, 0x8b7 )
phase=4.351106 [ -0.353475, -0.935444 ]    ( 0xd3e, 0x8b2 )
phase=4.358960 [ -0.346117, -0.938191 ]    ( 0xd4c, 0x8ac )
phase=4.366814 [ -0.338738, -0.940881 ]    ( 0xd5b, 0x8a7 )
phase=4.374668 [ -0.331338, -0.943512 ]    ( 0xd6a, 0x8a1 )
phase=4.382522 [ -0.323917, -0.946085 ]    ( 0xd79, 0x89c )
phase=4.390376 [ -0.316477, -0.948600 ]    ( 0xd88, 0x897 )
phase=4.398230 [ -0.309017, -0.951057 ]    ( 0xd96, 0x892 )
phase=4.406084 [ -0.301538, -0.953454 ]    ( 0xda5, 0x88e )
phase=4.413938 [ -0.294040, -0.955793 ]    ( 0xdb4, 0x889 )
phase=4.421792 [ -0.286525, -0.958073 ]    ( 0xdc3, 0x884 )
phase=4.429646 [ -0.278991, -0.960294 ]    ( 0xdd3, 0x880 )
phase=4.437500 [ -0.271440, -0.962455 ]    ( 0xde2, 0x87c )
phase=4.445354 [ -0.263873, -0.964557 ]    ( 0xdf1, 0x877 )
phase=4.453208 [ -0.256289, -0.966600 ]    ( 0xe00, 0x873 )
phase=4.461062 [ -0.248690, -0.968583 ]    ( 0xe0f, 0x86f )
phase=4.468916 [ -0.241075, -0.970506 ]    ( 0xe1e, 0x86b )
phase=4.476770 [ -0.233445, -0.972370 ]    ( 0xe2e, 0x868 )
phase=4.484624 [ -0.225801, -0.974173 ]    ( 0xe3d, 0x864 )
phase=4.492477 [ -0.218143, -0.975917 ]    ( 0xe4c, 0x861 )
phase=4.500331 [ -0.210472, -0.977600 ]    ( 0xe5c, 0x85d )
phase=4.508185 [ -0.202787, -0.979223 ]    ( 0xe6b, 0x85a )
phase=4.516039 [ -0.195090, -0.980785 ]    ( 0xe7a, 0x857 )
phase=4.523893 [ -0.187381, -0.982287 ]    ( 0xe8a, 0x854 )
phase=4.531747 [ -0.179661, -0.983729 ]    ( 0xe99, 0x851 )
phase=4.539601 [ -0.171929, -0.985109 ]    ( 0xea9, 0x84e )
phase=4.547455 [ -0.164187, -0.986429 ]    ( 0xeb8, 0x84c )
phase=4.555309 [ -0.156434, -0.987688 ]    ( 0xec8, 0x849 )
phase=4.563163 [ -0.148672, -0.988886 ]    ( 0xed7, 0x847 )
phase=4.571017 [ -0.140901, -0.990024 ]    ( 0xee7, 0x844 )
phase=4.578871 [ -0.133121, -0.991100 ]    ( 0xef6, 0x842 )
phase=4.586725 [ -0.125333, -0.992115 ]    ( 0xf06, 0x840 )
phase=4.594579 [ -0.117537, -0.993068 ]    ( 0xf15, 0x83e )
phase=4.602433 [ -0.109734, -0.993961 ]    ( 0xf25, 0x83d )
phase=4.610287 [ -0.101924, -0.994792 ]    ( 0xf35, 0x83b )
phase=4.618141 [ -0.094108, -0.995562 ]    ( 0xf44, 0x839 )
phase=4.625995 [ -0.086286, -0.996270 ]    ( 0xf54, 0x838 )
phase=4.633849 [ -0.078459, -0.996917 ]    ( 0xf64, 0x837 )
phase=4.641703 [ -0.070627, -0.997503 ]    ( 0xf73, 0x835 )
phase=4.649557 [ -0.062791, -0.998027 ]    ( 0xf83, 0x834 )
phase=4.657411 [ -0.054950, -0.998489 ]    ( 0xf93, 0x834 )
phase=4.665265 [ -0.047106, -0.998890 ]    ( 0xfa2, 0x833 )
phase=4.673119 [ -0.039260, -0.999229 ]    ( 0xfb2, 0x832 )
phase=4.680973 [ -0.031411, -0.999507 ]    ( 0xfc2, 0x831 )
phase=4.688827 [ -0.023560, -0.999722 ]    ( 0xfd1, 0x831 )
phase=4.696681 [ -0.015707, -0.999877 ]    ( 0xfe1, 0x831 )
phase=4.704535 [ -0.007854, -0.999969 ]    ( 0xff1, 0x831 )
phase=4.712389 [ -0.000000, -1.000000 ]    ( 0x000, 0x830 )
phase=4.720243 [ 0.007854, -0.999969 ]    ( 0x00f, 0x831 )
phase=4.728097 [ 0.015707, -0.999877 ]    ( 0x01f, 0x831 )
phase=4.735951 [ 0.023560, -0.999722 ]    ( 0x02f, 0x831 )
phase=4.743805 [ 0.031411, -0.999507 ]    ( 0x03e, 0x831 )
phase=4.751659 [ 0.039260, -0.999229 ]    ( 0x04e, 0x832 )
phase=4.759513 [ 0.047106, -0.998890 ]    ( 0x05e, 0x833 )
phase=4.767367 [ 0.054950, -0.998489 ]    ( 0x06d, 0x834 )
phase=4.775221 [ 0.062791, -0.998027 ]    ( 0x07d, 0x834 )
phase=4.783075 [ 0.070627, -0.997503 ]    ( 0x08d, 0x835 )
phase=4.790929 [ 0.078459, -0.996917 ]    ( 0x09c, 0x837 )
phase=4.798783 [ 0.086286, -0.996270 ]    ( 0x0ac, 0x838 )
phase=4.806637 [ 0.094108, -0.995562 ]    ( 0x0bc, 0x839 )
phase=4.814491 [ 0.101924, -0.994792 ]    ( 0x0cb, 0x83b )
phase=4.822345 [ 0.109734, -0.993961 ]    ( 0x0db, 0x83d )
phase=4.830199 [ 0.117537, -0.993068 ]    ( 0x0eb, 0x83e )
phase=4.838053 [ 0.125333, -0.992115 ]    ( 0x0fa, 0x840 )
phase=4.845907 [ 0.133121, -0.991100 ]    ( 0x10a, 0x842 )
phase=4.853761 [ 0.140901, -0.990024 ]    ( 0x119, 0x844 )
phase=4.861615 [ 0.148672, -0.988886 ]    ( 0x129, 0x847 )
phase=4.869469 [ 0.156434, -0.987688 ]    ( 0x138, 0x849 )
phase=4.877323 [ 0.164187, -0.986429 ]    ( 0x148, 0x84c )
phase=4.885177 [ 0.171929, -0.985109 ]    ( 0x157, 0x84e )
phase=4.893031 [ 0.179661, -0.983729 ]    ( 0x167, 0x851 )
phase=4.900885 [ 0.187381, -0.982287 ]    ( 0x176, 0x854 )
phase=4.908739 [ 0.195090, -0.980785 ]    ( 0x186, 0x857 )
phase=4.916592 [ 0.202787, -0.979223 ]    ( 0x195, 0x85a )
phase=4.924446 [ 0.210472, -0.977600 ]    ( 0x1a4, 0x85d )
phase=4.932300 [ 0.218143, -0.975917 ]    ( 0x1b4, 0x861 )
phase=4.940154 [ 0.225801, -0.974173 ]    ( 0x1c3, 0x864 )
phase=4.948008 [ 0.233445, -0.972370 ]    ( 0x1d2, 0x868 )
phase=4.955862 [ 0.241075, -0.970506 ]    ( 0x1e2, 0x86b )
phase=4.963716 [ 0.248690, -0.968583 ]    ( 0x1f1, 0x86f )
phase=4.971570 [ 0.256289, -0.966600 ]    ( 0x200, 0x873 )
phase=4.979424 [ 0.263873, -0.964557 ]    ( 0x20f, 0x877 )
phase=4.987278 [ 0.271440, -0.962455 ]    ( 0x21e, 0x87c )
phase=4.995132 [ 0.278991, -0.960294 ]    ( 0x22d, 0x880 )
phase=5.002986 [ 0.286525, -0.958073 ]    ( 0x23d, 0x884 )
phase=5.010840 [ 0.294040, -0.955793 ]    ( 0x24c, 0x889 )
phase=5.018694 [ 0.301538, -0.953454 ]    ( 0x25b, 0x88e )
phase=5.026548 [ 0.309017, -0.951057 ]    ( 0x26a, 0x892 )
phase=5.034402 [ 0.316477, -0.948600 ]    ( 0x278, 0x897 )
phase=5.042256 [ 0.323917, -0.946085 ]    ( 0x287, 0x89c )
phase=5.050110 [ 0.331338, -0.943512 ]    ( 0x296, 0x8a1 )
phase=5.057964 [ 0.338738, -0.940881 ]    ( 0x2a5, 0x8a7 )
phase=5.065818 [ 0.346117, -0.938191 ]    ( 0x2b4, 0x8ac )
phase=5.073672 [ 0.353475, -0.935444 ]    ( 0x2c2, 0x8b2 )
phase=5.081526 [ 0.360811, -0.932639 ]    ( 0x2d1, 0x8b7 )
phase=5.089380 [ 0.368125, -0.929776 ]    ( 0x2e0, 0x8bd )
phase=5.097234 [ 0.375416, -0.926857 ]    ( 0x2ee, 0x8c3 )
phase=5.105088 [ 0.382683, -0.923880 ]    ( 0x2fd, 0x8c9 )
phase=5.112942 [ 0.389928, -0.920845 ]    ( 0x30b, 0x8cf )
phase=5.120796 [ 0.397148, -0.917755 ]    ( 0x31a, 0x8d5 )
phase=5.128650 [ 0.404344, -0.914607 ]    ( 0x328, 0x8db )
phase=5.136504 [ 0.411514, -0.911403 ]    ( 0x337, 0x8e2 )
phase=5.144358 [ 0.418660, -0.908143 ]    ( 0x345, 0x8e8 )
phase=5.152212 [ 0.425779, -0.904827 ]    ( 0x353, 0x8ef )
phase=5.160066 [ 0.432873, -0.901455 ]    ( 0x361, 0x8f6 )
phase=5.167920 [ 0.439939, -0.898028 ]    ( 0x36f, 0x8fc )
phase=5.175774 [ 0.446979, -0.894545 ]    ( 0x37d, 0x903 )
phase=5.183628 [ 0.453990, -0.891007 ]    ( 0x38b, 0x90a )
phase=5.191482 [ 0.460974, -0.887413 ]    ( 0x399, 0x912 )
phase=5.199336 [ 0.467930, -0.883766 ]    ( 0x3a7, 0x919 )
phase=5.207190 [ 0.474856, -0.880063 ]    ( 0x3b5, 0x920 )
phase=5.215044 [ 0.481754, -0.876307 ]    ( 0x3c3, 0x928 )
phase=5.222898 [ 0.488621, -0.872496 ]    ( 0x3d1, 0x930 )
phase=5.230752 [ 0.495459, -0.868632 ]    ( 0x3de, 0x937 )
phase=5.238606 [ 0.502266, -0.864713 ]    ( 0x3ec, 0x93f )
phase=5.246460 [ 0.509041, -0.860742 ]    ( 0x3fa, 0x947 )
phase=5.254314 [ 0.515786, -0.856718 ]    ( 0x407, 0x94f )
phase=5.262168 [ 0.522499, -0.852640 ]    ( 0x414, 0x957 )
phase=5.270022 [ 0.529179, -0.848510 ]    ( 0x422, 0x95f )
phase=5.277876 [ 0.535827, -0.844328 ]    ( 0x42f, 0x968 )
phase=5.285730 [ 0.542442, -0.840094 ]    ( 0x43c, 0x970 )
phase=5.293584 [ 0.549023, -0.835807 ]    ( 0x44a, 0x979 )
phase=5.301438 [ 0.555570, -0.831470 ]    ( 0x457, 0x982 )
phase=5.309292 [ 0.562083, -0.827081 ]    ( 0x464, 0x98a )
phase=5.317146 [ 0.568562, -0.822641 ]    ( 0x471, 0x993 )
phase=5.325000 [ 0.575005, -0.818150 ]    ( 0x47e, 0x99c )
phase=5.332854 [ 0.581413, -0.813608 ]    ( 0x48a, 0x9a5 )
phase=5.340708 [ 0.587785, -0.809017 ]    ( 0x497, 0x9ae )
phase=5.348561 [ 0.594121, -0.804376 ]    ( 0x4a4, 0x9b8 )
phase=5.356415 [ 0.600420, -0.799685 ]    ( 0x4b0, 0x9c1 )
phase=5.364269 [ 0.606682, -0.794944 ]    ( 0x4bd, 0x9cb )
phase=5.372123 [ 0.612907, -0.790155 ]    ( 0x4c9, 0x9d4 )
phase=5.379977 [ 0.619094, -0.785317 ]    ( 0x4d6, 0x9de )
phase=5.387831 [ 0.625243, -0.780430 ]    ( 0x4e2, 0x9e8 )
phase=5.395685 [ 0.631353, -0.775496 ]    ( 0x4ee, 0x9f2 )
phase=5.403539 [ 0.637424, -0.770513 ]    ( 0x4fa, 0x9fb )
phase=5.411393 [ 0.643456, -0.765483 ]    ( 0x506, 0xa06 )
phase=5.419247 [ 0.649448, -0.760406 ]    ( 0x512, 0xa10 )
phase=5.427101 [ 0.655400, -0.755282 ]    ( 0x51e, 0xa1a )
phase=5.434955 [ 0.661312, -0.750111 ]    ( 0x52a, 0xa24 )
phase=5.442809 [ 0.667183, -0.744894 ]    ( 0x536, 0xa2f )
phase=5.450663 [ 0.673013, -0.739631 ]    ( 0x542, 0xa39 )
phase=5.458517 [ 0.678801, -0.734323 ]    ( 0x54d, 0xa44 )
phase=5.466371 [ 0.684547, -0.728969 ]    ( 0x559, 0xa4f )
phase=5.474225 [ 0.690251, -0.723570 ]    ( 0x564, 0xa59 )
phase=5.482079 [ 0.695913, -0.718126 ]    ( 0x56f, 0xa64 )
phase=5.489933 [ 0.701531, -0.712639 ]    ( 0x57b, 0xa6f )
phase=5.497787 [ 0.707107, -0.707107 ]    ( 0x586, 0xa7a )
phase=5.505641 [ 0.712639, -0.701531 ]    ( 0x591, 0xa85 )
phase=5.513495 [ 0.718126, -0.695913 ]    ( 0x59c, 0xa91 )
phase=5.521349 [ 0.723570, -0.690251 ]    ( 0x5a7, 0xa9c )
phase=5.529203 [ 0.728969, -0.684547 ]    ( 0x5b1, 0xaa7 )
phase=5.537057 [ 0.734323, -0.678801 ]    ( 0x5bc, 0xab3 )
phase=5.544911 [ 0.739631, -0.673013 ]    ( 0x5c7, 0xabe )
phase=5.552765 [ 0.744894, -0.667183 ]    ( 0x5d1, 0xaca )
phase=5.560619 [ 0.750111, -0.661312 ]    ( 0x5dc, 0xad6 )
phase=5.568473 [ 0.755282, -0.655400 ]    ( 0x5e6, 0xae2 )
phase=5.576327 [ 0.760406, -0.649448 ]    ( 0x5f0, 0xaee )
phase=5.584181 [ 0.765483, -0.643456 ]    ( 0x5fa, 0xafa )
phase=5.592035 [ 0.770513, -0.637424 ]    ( 0x605, 0xb06 )
phase=5.599889 [ 0.775496, -0.631353 ]    ( 0x60e, 0xb12 )
phase=5.607743 [ 0.780430, -0.625243 ]    ( 0x618, 0xb1e )
phase=5.615597 [ 0.785317, -0.619094 ]    ( 0x622, 0xb2a )
phase=5.623451 [ 0.790155, -0.612907 ]    ( 0x62c, 0xb37 )
phase=5.631305 [ 0.794944, -0.606682 ]    ( 0x635, 0xb43 )
phase=5.639159 [ 0.799685, -0.600420 ]    ( 0x63f, 0xb50 )
phase=5.647013 [ 0.804376, -0.594121 ]    ( 0x648, 0xb5c )
phase=5.654867 [ 0.809017, -0.587785 ]    ( 0x652, 0xb69 )
phase=5.662721 [ 0.813608, -0.581413 ]    ( 0x65b, 0xb76 )
phase=5.670575 [ 0.818150, -0.575005 ]    ( 0x664, 0xb82 )
phase=5.678429 [ 0.822641, -0.568562 ]    ( 0x66d, 0xb8f )
phase=5.686283 [ 0.827081, -0.562083 ]    ( 0x676, 0xb9c )
phase=5.694137 [ 0.831470, -0.555570 ]    ( 0x67e, 0xba9 )
phase=5.701991 [ 0.835807, -0.549023 ]    ( 0x687, 0xbb6 )
phase=5.709845 [ 0.840094, -0.542442 ]    ( 0x690, 0xbc4 )
phase=5.717699 [ 0.844328, -0.535827 ]    ( 0x698, 0xbd1 )
phase=5.725553 [ 0.848510, -0.529179 ]    ( 0x6a1, 0xbde )
phase=5.733407 [ 0.852640, -0.522499 ]    ( 0x6a9, 0xbec )
phase=5.741261 [ 0.856718, -0.515786 ]    ( 0x6b1, 0xbf9 )
phase=5.749115 [ 0.860742, -0.509041 ]    ( 0x6b9, 0xc06 )
phase=5.756969 [ 0.864713, -0.502266 ]    ( 0x6c1, 0xc14 )
phase=5.764823 [ 0.868632, -0.495459 ]    ( 0x6c9, 0xc22 )
phase=5.772676 [ 0.872496, -0.488621 ]    ( 0x6d0, 0xc2f )
phase=5.780530 [ 0.876307, -0.481754 ]    ( 0x6d8, 0xc3d )
[1K|[1D---- DUMP of last buffer of 2048 bytes sent to bladeRF ----
0x000000: 7a 0e a9 07 6b 0e a6 07 z...k...
0x000008: 5c 0e a3 07 4c 0e 9f 07 \...L...
0x000010: 3d 0e 9c 07 2e 0e 98 07 =.......
0x000018: 1e 0e 95 07 0f 0e 91 07 ........
0x000020: 00 0e 8d 07 f1 0d 89 07 ........
0x000028: e2 0d 84 07 d3 0d 80 07 ........
0x000030: c3 0d 7c 07 b4 0d 77 07 ..|...w.
0x000038: a5 0d 72 07 96 0d 6e 07 ..r...n.
0x000040: 88 0d 69 07 79 0d 64 07 ..i.y.d.
0x000048: 6a 0d 5f 07 5b 0d 59 07 j._.[.Y.
0x000050: 4c 0d 54 07 3e 0d 4e 07 L.T.>.N.
0x000058: 2f 0d 49 07 20 0d 43 07 /.I. .C.
0x000060: 12 0d 3d 07 03 0d 37 07 ..=...7.
0x000068: f5 0c 31 07 e6 0c 2b 07 ..1...+.
0x000070: d8 0c 25 07 c9 0c 1e 07 ..%.....
0x000078: bb 0c 18 07 ad 0c 11 07 ........
0x000080: 9f 0c 0a 07 91 0c 04 07 ........
0x000088: 83 0c fd 06 75 0c f6 06 ....u...
0x000090: 67 0c ee 06 59 0c e7 06 g...Y...
0x000098: 4b 0c e0 06 3d 0c d8 06 K...=...
0x0000a0: 2f 0c d0 06 22 0c c9 06 /..."...
0x0000a8: 14 0c c1 06 06 0c b9 06 ........
0x0000b0: f9 0b b1 06 ec 0b a9 06 ........
0x0000b8: de 0b a1 06 d1 0b 98 06 ........
0x0000c0: c4 0b 90 06 b6 0b 87 06 ........
0x0000c8: a9 0b 7e 06 9c 0b 76 06 ..~...v.
0x0000d0: 8f 0b 6d 06 82 0b 64 06 ..m...d.
0x0000d8: 76 0b 5b 06 69 0b 52 06 v.[.i.R.
0x0000e0: 5c 0b 48 06 50 0b 3f 06 \.H.P.?.
0x0000e8: 43 0b 35 06 37 0b 2c 06 C.5.7.,.
0x0000f0: 2a 0b 22 06 1e 0b 18 06 *.".....
0x0000f8: 12 0b 0e 06 06 0b 05 06 ........
0x000100: fa 0a fa 05 ee 0a f0 05 ........
0x000108: e2 0a e6 05 d6 0a dc 05 ........
0x000110: ca 0a d1 05 be 0a c7 05 ........
0x000118: b3 0a bc 05 a7 0a b1 05 ........
0x000120: 9c 0a a7 05 91 0a 9c 05 ........
0x000128: 85 0a 91 05 7a 0a 86 05 ....z...
0x000130: 6f 0a 7b 05 64 0a 6f 05 o.{.d.o.
0x000138: 59 0a 64 05 4f 0a 59 05 Y.d.O.Y.
0x000140: 44 0a 4d 05 39 0a 42 05 D.M.9.B.
0x000148: 2f 0a 36 05 24 0a 2a 05 /.6.$.*.
0x000150: 1a 0a 1e 05 10 0a 12 05 ........
0x000158: 06 0a 06 05 fb 09 fa 04 ........
0x000160: f2 09 ee 04 e8 09 e2 04 ........
0x000168: de 09 d6 04 d4 09 c9 04 ........
0x000170: cb 09 bd 04 c1 09 b0 04 ........
0x000178: b8 09 a4 04 ae 09 97 04 ........
0x000180: a5 09 8a 04 9c 09 7e 04 ......~.
0x000188: 93 09 71 04 8a 09 64 04 ..q...d.
0x000190: 82 09 57 04 79 09 4a 04 ..W.y.J.
0x000198: 70 09 3c 04 68 09 2f 04 p.<.h./.
0x0001a0: 5f 09 22 04 57 09 14 04 _.".W...
0x0001a8: 4f 09 07 04 47 09 fa 03 O...G...
0x0001b0: 3f 09 ec 03 37 09 de 03 ?...7...
0x0001b8: 30 09 d1 03 28 09 c3 03 0...(...
0x0001c0: 20 09 b5 03 19 09 a7 03  .......
0x0001c8: 12 09 99 03 0a 09 8b 03 ........
0x0001d0: 03 09 7d 03 fc 08 6f 03 ..}...o.
0x0001d8: f6 08 61 03 ef 08 53 03 ..a...S.
0x0001e0: e8 08 45 03 e2 08 37 03 ..E...7.
0x0001e8: db 08 28 03 d5 08 1a 03 ..(.....
0x0001f0: cf 08 0b 03 c9 08 fd 02 ........
0x0001f8: c3 08 ee 02 bd 08 e0 02 ........
0x000200: b7 08 d1 02 b2 08 c2 02 ........
0x000208: ac 08 b4 02 a7 08 a5 02 ........
0x000210: a1 08 96 02 9c 08 87 02 ........
0x000218: 97 08 78 02 92 08 6a 02 ..x...j.
0x000220: 8e 08 5b 02 89 08 4c 02 ..[...L.
0x000228: 84 08 3d 02 80 08 2d 02 ..=...-.
0x000230: 7c 08 1e 02 77 08 0f 02 |...w...
0x000238: 73 08 00 02 6f 08 f1 01 s...o...
0x000240: 6b 08 e2 01 68 08 d2 01 k...h...
0x000248: 64 08 c3 01 61 08 b4 01 d...a...
0x000250: 5d 08 a4 01 5a 08 95 01 ]...Z...
0x000258: 57 08 86 01 54 08 76 01 W...T.v.
0x000260: 51 08 67 01 4e 08 57 01 Q.g.N.W.
0x000268: 4c 08 48 01 49 08 38 01 L.H.I.8.
0x000270: 47 08 29 01 44 08 19 01 G.).D...
0x000278: 42 08 0a 01 40 08 fa 00 B...@...
0x000280: 3e 08 eb 00 3d 08 db 00 >...=...
0x000288: 3b 08 cb 00 39 08 bc 00 ;...9...
0x000290: 38 08 ac 00 37 08 9c 00 8...7...
0x000298: 35 08 8d 00 34 08 7d 00 5...4.}.
0x0002a0: 34 08 6d 00 33 08 5e 00 4.m.3.^.
0x0002a8: 32 08 4e 00 31 08 3e 00 2.N.1.>.
0x0002b0: 31 08 2f 00 31 08 1f 00 1./.1...
0x0002b8: 31 08 0f 00 30 08 00 00 1...0...
0x0002c0: 31 08 f1 0f 31 08 e1 0f 1...1...
0x0002c8: 31 08 d1 0f 31 08 c2 0f 1...1...
0x0002d0: 32 08 b2 0f 33 08 a2 0f 2...3...
0x0002d8: 34 08 93 0f 34 08 83 0f 4...4...
0x0002e0: 35 08 73 0f 37 08 64 0f 5.s.7.d.
0x0002e8: 38 08 54 0f 39 08 44 0f 8.T.9.D.
0x0002f0: 3b 08 35 0f 3d 08 25 0f ;.5.=.%.
0x0002f8: 3e 08 15 0f 40 08 06 0f >...@...
0x000300: 42 08 f6 0e 44 08 e7 0e B...D...
0x000308: 47 08 d7 0e 49 08 c8 0e G...I...
0x000310: 4c 08 b8 0e 4e 08 a9 0e L...N...
0x000318: 51 08 99 0e 54 08 8a 0e Q...T...
0x000320: 57 08 7a 0e 5a 08 6b 0e W.z.Z.k.
0x000328: 5d 08 5c 0e 61 08 4c 0e ].\.a.L.
0x000330: 64 08 3d 0e 68 08 2e 0e d.=.h...
0x000338: 6b 08 1e 0e 6f 08 0f 0e k...o...
0x000340: 73 08 00 0e 77 08 f1 0d s...w...
0x000348: 7c 08 e2 0d 80 08 d3 0d |.......
0x000350: 84 08 c3 0d 89 08 b4 0d ........
0x000358: 8e 08 a5 0d 92 08 96 0d ........
0x000360: 97 08 88 0d 9c 08 79 0d ......y.
0x000368: a1 08 6a 0d a7 08 5b 0d ..j...[.
0x000370: ac 08 4c 0d b2 08 3e 0d ..L...>.
0x000378: b7 08 2f 0d bd 08 20 0d ../... .
0x000380: c3 08 12 0d c9 08 03 0d ........
0x000388: cf 08 f5 0c d5 08 e6 0c ........
0x000390: db 08 d8 0c e2 08 c9 0c ........
0x000398: e8 08 bb 0c ef 08 ad 0c ........
0x0003a0: f6 08 9f 0c fc 08 91 0c ........
0x0003a8: 03 09 83 0c 0a 09 75 0c ......u.
0x0003b0: 12 09 67 0c 19 09 59 0c ..g...Y.
0x0003b8: 20 09 4b 0c 28 09 3d 0c  .K.(.=.
0x0003c0: 30 09 2f 0c 37 09 22 0c 0./.7.".
0x0003c8: 3f 09 14 0c 47 09 06 0c ?...G...
0x0003d0: 4f 09 f9 0b 57 09 ec 0b O...W...
0x0003d8: 5f 09 de 0b 68 09 d1 0b _...h...
0x0003e0: 70 09 c4 0b 79 09 b6 0b p...y...
0x0003e8: 82 09 a9 0b 8a 09 9c 0b ........
0x0003f0: 93 09 8f 0b 9c 09 82 0b ........
0x0003f8: a5 09 76 0b ae 09 69 0b ..v...i.
0x000400: b8 09 5c 0b c1 09 50 0b ..\...P.
0x000408: cb 09 43 0b d4 09 37 0b ..C...7.
0x000410: de 09 2a 0b e8 09 1e 0b ..*.....
0x000418: f2 09 12 0b fb 09 06 0b ........
0x000420: 06 0a fa 0a 10 0a ee 0a ........
0x000428: 1a 0a e2 0a 24 0a d6 0a ....$...
0x000430: 2f 0a ca 0a 39 0a be 0a /...9...
0x000438: 44 0a b3 0a 4f 0a a7 0a D...O...
0x000440: 59 0a 9c 0a 64 0a 91 0a Y...d...
0x000448: 6f 0a 85 0a 7a 0a 7a 0a o...z.z.
0x000450: 85 0a 6f 0a 91 0a 64 0a ..o...d.
0x000458: 9c 0a 59 0a a7 0a 4f 0a ..Y...O.
0x000460: b3 0a 44 0a be 0a 39 0a ..D...9.
0x000468: ca 0a 2f 0a d6 0a 24 0a ../...$.
0x000470: e2 0a 1a 0a ee 0a 10 0a ........
0x000478: fa 0a 06 0a 06 0b fb 09 ........
0x000480: 12 0b f2 09 1e 0b e8 09 ........
0x000488: 2a 0b de 09 37 0b d4 09 *...7...
0x000490: 43 0b cb 09 50 0b c1 09 C...P...
0x000498: 5c 0b b8 09 69 0b ae 09 \...i...
0x0004a0: 76 0b a5 09 82 0b 9c 09 v.......
0x0004a8: 8f 0b 93 09 9c 0b 8a 09 ........
0x0004b0: a9 0b 82 09 b6 0b 79 09 ......y.
0x0004b8: c4 0b 70 09 d1 0b 68 09 ..p...h.
0x0004c0: de 0b 5f 09 ec 0b 57 09 .._...W.
0x0004c8: f9 0b 4f 09 06 0c 47 09 ..O...G.
0x0004d0: 14 0c 3f 09 22 0c 37 09 ..?.".7.
0x0004d8: 2f 0c 30 09 3d 0c 28 09 /.0.=.(.
0x0004e0: 4b 0c 20 09 59 0c 19 09 K. .Y...
0x0004e8: 67 0c 12 09 75 0c 0a 09 g...u...
0x0004f0: 83 0c 03 09 91 0c fc 08 ........
0x0004f8: 9f 0c f6 08 ad 0c ef 08 ........
0x000500: bb 0c e8 08 c9 0c e2 08 ........
0x000508: d8 0c db 08 e6 0c d5 08 ........
0x000510: f5 0c cf 08 03 0d c9 08 ........
0x000518: 12 0d c3 08 20 0d bd 08 .... ...
0x000520: 2f 0d b7 08 3e 0d b2 08 /...>...
0x000528: 4c 0d ac 08 5b 0d a7 08 L...[...
0x000530: 6a 0d a1 08 79 0d 9c 08 j...y...
0x000538: 88 0d 97 08 96 0d 92 08 ........
0x000540: a5 0d 8e 08 b4 0d 89 08 ........
0x000548: c3 0d 84 08 d3 0d 80 08 ........
0x000550: e2 0d 7c 08 f1 0d 77 08 ..|...w.
0x000558: 00 0e 73 08 0f 0e 6f 08 ..s...o.
0x000560: 1e 0e 6b 08 2e 0e 68 08 ..k...h.
0x000568: 3d 0e 64 08 4c 0e 61 08 =.d.L.a.
0x000570: 5c 0e 5d 08 6b 0e 5a 08 \.].k.Z.
0x000578: 7a 0e 57 08 8a 0e 54 08 z.W...T.
0x000580: 99 0e 51 08 a9 0e 4e 08 ..Q...N.
0x000588: b8 0e 4c 08 c8 0e 49 08 ..L...I.
0x000590: d7 0e 47 08 e7 0e 44 08 ..G...D.
0x000598: f6 0e 42 08 06 0f 40 08 ..B...@.
0x0005a0: 15 0f 3e 08 25 0f 3d 08 ..>.%.=.
0x0005a8: 35 0f 3b 08 44 0f 39 08 5.;.D.9.
0x0005b0: 54 0f 38 08 64 0f 37 08 T.8.d.7.
0x0005b8: 73 0f 35 08 83 0f 34 08 s.5...4.
0x0005c0: 93 0f 34 08 a2 0f 33 08 ..4...3.
0x0005c8: b2 0f 32 08 c2 0f 31 08 ..2...1.
0x0005d0: d1 0f 31 08 e1 0f 31 08 ..1...1.
0x0005d8: f1 0f 31 08 00 00 30 08 ..1...0.
0x0005e0: 0f 00 31 08 1f 00 31 08 ..1...1.
0x0005e8: 2f 00 31 08 3e 00 31 08 /.1.>.1.
0x0005f0: 4e 00 32 08 5e 00 33 08 N.2.^.3.
0x0005f8: 6d 00 34 08 7d 00 34 08 m.4.}.4.
0x000600: 8d 00 35 08 9c 00 37 08 ..5...7.
0x000608: ac 00 38 08 bc 00 39 08 ..8...9.
